gameweek,player_id,web_name,position,xPoints,now_cost,blend_rank,minutes,actual_points
4,630,Harwood-Bellis,DEF,1.8,,,0,0
4,633,Ahanor,DEF,1.8,,,90,3
4,643,Chilwell,DEF,1.8,,,13,1
4,649,Maitland-Niles,DEF,1.8,,,74,6
4,650,Affengruber,DEF,1.8,,,90,8
4,640,Flemming,FWD,1.8,,,27,5
4,641,Bard,DEF,1.8,,,18,1
4,31,Konsa,DEF,1.7,,,90,6
4,32,Cash,DEF,1.7,,,0,0
4,45,McGinn,MID,1.7,,,90,6
4,61,Truffert,DEF,1.7,,,90,3
4,95,O.Dango,MID,1.7,,,30,1
4,28,Martinez,GKP,1.7,,,90,2
4,151,Acheampong,DEF,1.7,,,0,0
4,110,Rushworth,GKP,1.7,,,90,0
4,176,Dasilva,DEF,1.7,,,90,0
4,492,Awoniyi,FWD,1.7,,,52,-2
4,575,Yirenkyi,MID,1.7,,,17,1
4,198,Henderson,GKP,1.7,,,0,0
4,265,Berge,MID,1.7,,,90,3
4,337,Aaronson,MID,1.7,,,18,1
4,347,Nmecha,FWD,1.7,,,12,1
4,598,Elvedi,DEF,1.7,,,90,2
4,372,Mac Allister,MID,1.7,,,30,1
4,412,Lammens,GKP,1.7,,,90,2
4,423,Shaw,DEF,1.7,,,0,0
4,506,Udogie,DEF,1.7,,,0,0
4,644,Timber,MID,1.6,,,90,4
4,635,Larsson,MID,1.6,,,13,1
4,636,Ángel,MID,1.6,,,0,0
4,645,Mouzakitis,MID,1.6,,,0,0
4,648,Bahoya,MID,1.6,,,0,0
4,652,Azeez,MID,1.5,,,0,0
4,637,Vaz,FWD,1.4,,,8,1
4,166,N.Jackson,FWD,1.3,,,45,0
4,93,Schuster,DEF,1.3,,,90,3
4,105,Anthony,MID,1.3,,,59,1
4,106,Thiago,FWD,1.3,,,90,1
4,125,Georginio,FWD,1.3,,,0,0
4,129,Ayari,MID,1.3,,,90,8
4,91,Pinnock,DEF,1.3,,,90,2
4,104,Onyeka,MID,1.3,,,72,2
4,182,Amenda,DEF,1.3,,,90,0
4,190,Tchaouna,MID,1.3,,,0,0
4,194,Thomas-Asante,FWD,1.3,,,17,1
4,153,Disasi,DEF,1.3,,,33,-3
4,202,Richards,DEF,1.3,,,90,2
4,222,Strand Larsen,FWD,1.3,,,83,8
4,239,Garner,MID,1.3,,,90,4
4,254,Robinson,DEF,1.3,,,90,6
4,580,Charles,MID,1.3,,,90,5
4,260,Wilson,MID,1.3,,,18,1
4,155,Enzo,MID,1.3,,,81,2
4,387,O'Reilly,DEF,1.3,,,8,1
4,162,Andrey Santos,MID,1.3,,,0,0
4,417,Dalot,DEF,1.3,,,90,2
4,419,Martinez,DEF,1.3,,,90,2
4,405,N.Gonzalez,MID,1.3,,,18,1
4,491,Igor Jesus,FWD,1.3,,,15,7
4,401,Marmoush,FWD,1.3,,,76,2
4,522,Gray,MID,1.3,,,84,3
4,654,Graham,MID,1.1,,,0,0
4,653,Samba,MID,1.1,,,0,0
4,19,Zubimendi,MID,1.0,,,9,1
4,160,Garnacho,MID,1.0,,,0,0
4,611,Wan-Bissaka,DEF,1.0,,,90,3
4,90,Hickey,DEF,1.0,,,70,1
4,108,Wilson,FWD,1.0,,,0,0
4,144,Gusto,DEF,1.0,,,77,1
4,145,Fofana,DEF,1.0,,,85,1
4,583,Chavarria,DEF,1.0,,,45,1
4,186,Mason-Clark,MID,1.0,,,59,1
4,195,Simms,FWD,1.0,,,0,0
4,584,Hamer,MID,1.0,,,0,0
4,656,Mfuni,DEF,1.0,,,0,0
4,241,McNeil,MID,1.0,,,0,0
4,209,Johnson,MID,1.0,,,74,3
4,255,J.Cuenca,DEF,1.0,,,0,0
4,257,Bassey,DEF,1.0,,,90,6
4,269,Sessegnon,DEF,1.0,,,0,0
4,585,Herrington,DEF,1.0,,,31,1
4,589,Gourna-Douath,MID,1.0,,,0,0
4,617,Cho,MID,1.0,,,30,1
4,638,Norton-Cuffy,DEF,1.0,,,8,0
4,323,McAteer,MID,1.0,,,0,0
4,592,Ouattara,DEF,1.0,,,2,1
4,629,Zetterer,GKP,1.0,,,0,0
4,369,Ngumoha,MID,1.0,,,18,1
4,616,Bouaddi,MID,1.0,,,0,0
4,621,McAidoo,MID,1.0,,,0,0
4,422,Mazraoui,DEF,1.0,,,0,0
4,462,Steur,MID,1.0,,,71,2
4,167,Delap,FWD,1.0,,,90,5
4,403,Sávio,MID,1.0,,,90,3
4,498,Senesi,DEF,1.0,,,0,0
4,519,Gallagher,MID,1.0,,,0,0
4,525,Fernandes,MID,1.0,,,62,3
4,526,Solanke,FWD,1.0,,,62,2
4,651,J.Angulo,FWD,1.0,,,0,0
4,9,Hincapie,DEF,0.7,,,0,0
4,14,Eze,MID,0.7,,,9,1
4,16,Madueke,MID,0.7,,,0,0
4,17,Merino,MID,0.7,,,5,1
4,34,Pau,DEF,0.7,,,24,1
4,52,Alysson,MID,0.7,,,45,6
4,56,Abraham,FWD,0.7,,,45,1
4,596,Ruggeri,DEF,0.7,,,0,0
4,64,Smith,DEF,0.7,,,90,0
4,72,Gannon-Doak,MID,0.7,,,8,1
4,74,Brooks,MID,0.7,,,7,0
4,75,Christie,MID,0.7,,,24,1
4,608,Jebbison,FWD,0.7,,,0,0
4,102,Yarmoliuk,MID,0.7,,,59,4
4,113,F.Kadıoğlu,DEF,0.7,,,90,6
4,119,Costinha,DEF,0.7,,,6,1
4,600,Osman,MID,0.7,,,12,1
4,142,James,DEF,0.7,,,90,1
4,157,Estêvão,MID,0.7,,,4,1
4,188,Torp,MID,0.7,,,6,1
4,42,Guessand,MID,0.7,,,0,0
4,203,Canvot,DEF,0.7,,,0,0
4,207,Mingueza,DEF,0.7,,,0,0
4,577,Tomiyasu,DEF,0.7,,,53,0
4,238,Grealish,MID,0.7,,,25,1
4,253,Andersen,DEF,0.7,,,0,0
4,262,Smith Rowe,MID,0.7,,,13,1
4,263,Kevin,MID,0.7,,,18,1
4,271,Muniz,FWD,0.7,,,13,1
4,289,Crooks,MID,0.7,,,68,1
4,306,Greaves,DEF,0.7,,,87,1
4,331,Gudmundsson,DEF,0.7,,,72,6
4,375,Nyoni,MID,0.7,,,0,0
4,381,Koumas,MID,0.7,,,0,0
4,406,Kovačić,MID,0.7,,,0,0
4,415,Dorgu,MID,0.7,,,90,4
4,420,Yoro,DEF,0.7,,,0,0
4,457,J.Murphy,MID,0.7,,,56,0
4,478,Netz,DEF,0.7,,,0,0
4,488,I.Sangaré,MID,0.7,,,8,1
4,490,Wood,FWD,0.7,,,1,1
4,512,Kudus,MID,0.7,,,27,1
4,501,Danso,DEF,0.7,,,90,1
4,548,Rigg,MID,0.7,,,0,0
4,622,Braithwaite,DEF,0.5,,,0,0
4,25,Gyökeres,FWD,0.3,,,0,0
4,452,Bruno G.,MID,0.3,,,45,7
4,29,M.Bizot,GKP,0.3,,,0,0
4,35,Bogarde,MID,0.3,,,0,0
4,76,Tóth.A,MID,0.3,,,0,0
4,81,Rodríguez,FWD,0.3,,,1,1
4,89,Henry,DEF,0.3,,,0,0
4,328,Struijk,DEF,0.3,,,12,1
4,594,David,FWD,0.3,,,0,0
4,136,Welbeck,FWD,0.3,,,12,1
4,149,Colwill,DEF,0.3,,,90,1
4,164,Quenda,MID,0.3,,,0,0
4,568,Barco,MID,0.3,,,21,0
4,185,Sakamoto,MID,0.3,,,0,0
4,212,Hughes,MID,0.3,,,13,1
4,595,Gozo,MID,0.3,,,6,1
4,243,Alcaraz,MID,0.3,,,0,0
4,240,Iroegbunam,MID,0.3,,,21,0
4,285,McNair,DEF,0.3,,,0,0
4,556,Targett,DEF,0.3,,,0,0
4,574,Hjertø-Dahl,MID,0.3,,,0,0
4,308,Furlong,DEF,0.3,,,0,0
4,321,Walle Egeli,FWD,0.3,,,0,0
4,339,Longstaff,MID,0.3,,,2,1
4,343,James,MID,0.3,,,7,1
4,357,Frimpong,DEF,0.3,,,18,1
4,364,Tsimikas,DEF,0.3,,,45,1
4,389,Matheus N.,DEF,0.3,,,90,9
4,395,Lewis,DEF,0.3,,,0,0
4,396,Vitor Reis,DEF,0.3,,,0,0
4,421,Heaven,DEF,0.3,,,0,0
4,435,Lacey,MID,0.3,,,0,0
4,446,Schär,DEF,0.3,,,0,0
4,450,Livramento,DEF,0.3,,,32,3
4,461,Touré,MID,0.3,,,33,6
4,559,Bamba,MID,0.3,,,10,1
4,201,Muñoz,DEF,0.3,,,90,2
4,482,Hudson-Odoi,MID,0.3,,,0,0
4,487,Dominguez,MID,0.3,,,0,0
4,493,Kalimuendo,FWD,0.3,,,0,0
4,581,Diomande,DEF,0.3,,,90,4
4,515,Maddison,MID,0.3,,,13,1
4,520,Bergvall,MID,0.3,,,27,1
4,535,Alderete,DEF,0.3,,,0,0
4,539,O'Nien,DEF,0.3,,,0,0
4,549,Talbi,MID,0.3,,,0,0
4,2,Arrizabalaga,GKP,0.0,,,0,0
4,3,Meslier,GKP,0.0,,,0,0
4,5,J.Timber,DEF,0.0,,,45,1
4,6,Saliba,DEF,0.0,,,0,0
4,18,Martinelli,MID,0.0,,,0,0
4,20,Dowman,MID,0.0,,,0,0
4,22,Nwaneri,MID,0.0,,,0,0
4,23,Fábio Vieira,MID,0.0,,,0,0
4,24,Nelson,MID,0.0,,,0,0
4,27,G.Jesus,FWD,0.0,,,0,0
4,30,Digne,DEF,0.0,,,0,0
4,38,A.García,DEF,0.0,,,0,0
4,39,Nedeljkovic,DEF,0.0,,,0,0
4,44,Bailey,MID,0.0,,,0,0
4,48,Onana,MID,0.0,,,0,0
4,49,Iling Jr,MID,0.0,,,0,0
4,50,Burrowes,MID,0.0,,,0,0
4,53,Manzambi,MID,0.0,,,27,1
4,54,Gomes,MID,0.0,,,0,0
4,55,Watkins,FWD,0.0,,,0,0
4,582,Madjo,FWD,0.0,,,0,0
4,606,Rowe,DEF,0.0,,,0,0
4,607,Lynch,MID,0.0,,,0,0
4,618,Goretzka,MID,0.0,,,0,0
4,58,Forster,GKP,0.0,,,0,0
4,59,Dennis,GKP,0.0,,,0,0
4,62,Diakité,DEF,0.0,,,0,0
4,63,Milosavljević,DEF,0.0,,,0,0
4,65,J.Araujo,DEF,0.0,,,0,0
4,66,Soler,DEF,0.0,,,0,0
4,77,Adli,MID,0.0,,,0,0
4,78,Kroupi.Jr,MID,0.0,,,0,0
4,80,Enes Ünal,FWD,0.0,,,0,0
4,573,Sanchez,DEF,0.0,,,0,0
4,615,Di Gregorio,GKP,0.0,,,0,0
4,83,Valdimarsson,GKP,0.0,,,0,0
4,84,Collins,DEF,0.0,,,0,0
4,85,Van den Berg,DEF,0.0,,,0,0
4,92,Ji-soo,DEF,0.0,,,0,0
4,97,Jensen,MID,0.0,,,0,0
4,99,Milambo,MID,0.0,,,0,0
4,100,Carvalho,MID,0.0,,,0,0
4,103,Dasilva,MID,0.0,,,0,0
4,107,Furo,FWD,0.0,,,0,0
4,620,Diouf,DEF,0.0,,,30,1
4,111,Steele,GKP,0.0,,,0,0
4,117,Coppola,DEF,0.0,,,0,0
4,118,Igor,DEF,0.0,,,0,0
4,120,Svoboda,DEF,0.0,,,0,0
4,121,Mitoma,MID,0.0,,,0,0
4,122,Minteh,MID,0.0,,,0,0
4,123,Hinshelwood,MID,0.0,,,0,0
4,126,O'Riley,MID,0.0,,,6,1
4,128,Buonanotte,MID,0.0,,,0,0
4,130,Wieffer,DEF,0.0,,,0,0
4,132,Howell,MID,0.0,,,0,0
4,133,Watson,MID,0.0,,,0,0
4,134,Oriola,MID,0.0,,,0,0
4,135,Yohanna,MID,0.0,,,0,0
4,137,Tzimas,FWD,0.0,,,0,0
4,139,Ferguson,FWD,0.0,,,0,0
4,614,Hadjam,DEF,0.0,,,0,0
4,624,Cozier-Duberry,MID,0.0,,,0,0
4,101,Henderson,MID,0.0,,,0,0
4,140,Sánchez,GKP,0.0,,,0,0
4,141,Jörgensen,GKP,0.0,,,0,0
4,143,Chalobah,DEF,0.0,,,0,0
4,146,B.Badiashile,DEF,0.0,,,0,0
4,150,M.Sarr,DEF,0.0,,,0,0
4,152,Palestra,DEF,0.0,,,0,0
4,158,Gittens,MID,0.0,,,0,0
4,159,Caicedo,MID,0.0,,,0,0
4,163,D.Essugo,MID,0.0,,,0,0
4,168,Marc Guiu,FWD,0.0,,,0,0
4,169,Mheuka,FWD,0.0,,,0,0
4,170,Emegha,FWD,0.0,,,0,0
4,560,Penders,GKP,0.0,,,0,0
4,561,Anselmino,DEF,0.0,,,0,0
4,171,Dovin,GKP,0.0,,,0,0
4,172,Wilson,GKP,0.0,,,0,0
4,174,Kitching,DEF,0.0,,,0,0
4,177,Kesler-Hayden,DEF,0.0,,,0,0
4,178,Bidwell,DEF,0.0,,,0,0
4,179,Latibeaudiere,DEF,0.0,,,0,0
4,180,Woolfenden,DEF,0.0,,,0,0
4,181,Brau,DEF,0.0,,,0,0
4,187,Eccles,MID,0.0,,,0,0
4,189,Shepherd,MID,0.0,,,0,0
4,191,Borges Rodrigues,MID,0.0,,,0,0
4,192,Andrews,MID,0.0,,,0,0
4,193,Wright,FWD,0.0,,,0,0
4,196,Markelo,FWD,0.0,,,0,0
4,197,Bassette,FWD,0.0,,,0,0
4,599,Cherif,FWD,0.0,,,30,1
4,623,Bentley,GKP,0.0,,,0,0
4,199,Benitez,GKP,0.0,,,90,2
4,205,Sosa,DEF,0.0,,,0,0
4,206,Chadi Riad,DEF,0.0,,,0,0
4,208,Sarr,MID,0.0,,,0,0
4,213,Lerma,MID,0.0,,,6,1
4,215,Devenny,MID,0.0,,,0,0
4,216,Esse,MID,0.0,,,0,0
4,217,M.França,MID,0.0,,,0,0
4,218,Doucouré,MID,0.0,,,0,0
4,219,J.Rak-Sakyi,MID,0.0,,,0,0
4,220,Cardines,DEF,0.0,,,0,0
4,221,Drakes-Thomas,MID,0.0,,,0,0
4,223,Mateta,FWD,0.0,,,0,0
4,225,Uche,FWD,0.0,,,0,0
4,555,Matthews,GKP,0.0,,,0,0
4,21,Nørgaard,MID,0.0,,,0,0
4,227,Travers,GKP,0.0,,,0,0
4,228,King,GKP,0.0,,,0,0
4,231,Keane,DEF,0.0,,,0,0
4,232,O'Brien,DEF,0.0,,,15,1
4,234,Patterson,DEF,0.0,,,0,0
4,235,Aznou,DEF,0.0,,,0,0
4,245,Dibling,MID,0.0,,,0,0
4,248,Beto,FWD,0.0,,,0,0
4,251,Lecomte,GKP,0.0,,,0,0
4,252,McNally,GKP,0.0,,,0,0
4,256,Tete,DEF,0.0,,,27,0
4,266,Cairney,MID,0.0,,,0,0
4,270,Reed,MID,0.0,,,0,0
4,272,Kusi-Asare,FWD,0.0,,,0,0
4,610,De Fougerolles,DEF,0.0,,,0,0
4,626,Zepa,MID,0.0,,,0,0
4,273,Phillips,GKP,0.0,,,0,0
4,274,Butland,GKP,0.0,,,0,0
4,275,Cartwright,GKP,0.0,,,0,0
4,276,Lo-Tutala,GKP,0.0,,,0,0
4,278,Hughes,DEF,0.0,,,0,0
4,281,Drameh,DEF,0.0,,,0,0
4,283,Jacob,DEF,0.0,,,0,0
4,284,McCarthy,DEF,0.0,,,0,0
4,287,Millar,MID,0.0,,,0,0
4,288,Dowell,MID,0.0,,,0,0
4,291,Matazo,MID,0.0,,,0,0
4,292,Ömür,MID,0.0,,,0,0
4,293,Kamara,MID,0.0,,,0,0
4,294,Zambrano,MID,0.0,,,0,0
4,296,Akintola,MID,0.0,,,0,0
4,297,Gyabi,MID,0.0,,,0,0
4,298,Destan,FWD,0.0,,,0,0
4,299,Burstow,FWD,0.0,,,0,0
4,340,Gelhardt,MID,0.0,,,0,0
4,563,Morita,MID,0.0,,,0,0
4,632,Ansah,FWD,0.0,,,0,0
4,300,Walton,GKP,0.0,,,0,0
4,301,Palmer,GKP,0.0,,,0,0
4,302,Button,GKP,0.0,,,0,0
4,303,Kipré,DEF,0.0,,,0,0
4,307,Johnson,DEF,0.0,,,0,0
4,310,Matusiwa,MID,0.0,,,0,0
4,311,Burns,MID,0.0,,,0,0
4,312,Taylor,MID,0.0,,,0,0
4,314,Ogbene,MID,0.0,,,0,0
4,317,Hirst,FWD,0.0,,,0,0
4,318,Philogene,MID,0.0,,,28,1
4,319,Szmodics,MID,0.0,,,0,0
4,322,Al-Hamadi,FWD,0.0,,,0,0
4,324,Mehmeti,MID,0.0,,,0,0
4,554,Van Oevelen,GKP,0.0,,,0,0
4,571,Florentino,MID,0.0,,,13,1
4,602,Humphreys,MID,0.0,,,0,0
4,326,Perri,GKP,0.0,,,0,0
4,329,Rodon,DEF,0.0,,,0,0
4,333,Bornauw,DEF,0.0,,,0,0
4,341,Gnonto,MID,0.0,,,0,0
4,342,Harrison,MID,0.0,,,0,0
4,344,Gruev,MID,0.0,,,0,0
4,348,Piroe,FWD,0.0,,,0,0
4,349,Mateo Joseph,FWD,0.0,,,0,0
4,603,Lienou,DEF,0.0,,,0,0
4,604,Cresswell,MID,0.0,,,0,0
4,625,Cairns,GKP,0.0,,,0,0
4,351,Mamardashvili,GKP,0.0,,,0,0
4,352,Woodman,GKP,0.0,,,0,0
4,353,Pecsi,GKP,0.0,,,0,0
4,354,Jaros,GKP,0.0,,,0,0
4,355,Davies,GKP,0.0,,,0,0
4,359,Gomez,DEF,0.0,,,0,0
4,360,Bradley,DEF,0.0,,,0,0
4,361,Lucky,DEF,0.0,,,0,0
4,363,Leoni,DEF,0.0,,,0,0
4,365,Ramsay,DEF,0.0,,,0,0
4,370,Chiesa,MID,0.0,,,0,0
4,373,C.Jones,MID,0.0,,,0,0
4,374,Endo,MID,0.0,,,0,0
4,376,Bajcetic,MID,0.0,,,0,0
4,378,McConnell,MID,0.0,,,0,0
4,380,Ekitiké,FWD,0.0,,,0,0
4,382,Danns,FWD,0.0,,,0,0
4,383,Elliott,MID,0.0,,,0,0
4,386,Bettinelli,GKP,0.0,,,0,0
4,392,Aït-Nouri,DEF,0.0,,,0,0
4,394,Alleyne,DEF,0.0,,,0,0
4,400,Doku,MID,0.0,,,0,0
4,402,Rodrigo,MID,0.0,,,0,0
4,404,Reijnders,MID,0.0,,,0,0
4,407,Echeverri,MID,0.0,,,0,0
4,408,Phillips,MID,0.0,,,0,0
4,409,Mukasa,MID,0.0,,,0,0
4,410,Monga,MID,0.0,,,0,0
4,587,Rulli,GKP,0.0,,,0,0
4,131,Baleba,MID,0.0,,,0,0
4,325,Darlow,GKP,0.0,,,0,0
4,413,Bayindir,GKP,0.0,,,0,0
4,414,Heaton,GKP,0.0,,,0,0
4,416,De Ligt,DEF,0.0,,,0,0
4,424,Amass,DEF,0.0,,,0,0
4,425,Fredricson,DEF,0.0,,,0,0
4,430,Mount,MID,0.0,,,0,0
4,431,Amad,MID,0.0,,,0,0
4,433,Ugarte,MID,0.0,,,0,0
4,434,J.Fletcher,MID,0.0,,,0,0
