gameweek,player_id,web_name,position,xPoints,now_cost,blend_rank,minutes,actual_points
2,489,Yates,MID,0.0,,,0,0
2,494,Vicario,GKP,0.0,,,0,0
2,500,Romero,DEF,0.0,,,0,0
2,505,Spence,DEF,0.0,,,0,0
2,507,Phillips,DEF,0.0,,,0,0
2,513,Xavi,MID,0.0,,,0,0
2,517,Odobert,MID,0.0,,,0,0
2,518,P.M.Sarr,MID,0.0,,,0,0
2,521,Kulusevski,MID,0.0,,,0,0
2,530,Patterson,GKP,0.0,,,0,0
2,538,Hjelde,DEF,0.0,,,0,0
2,540,Masuaku,DEF,0.0,,,0,0
2,546,Adingra,MID,0.0,,,0,0
